FID,Name,Address,City,State,ZipCode1,ZipCode2,Suite,geom
Food_Establishments_Health.906,SINDY'S DELI & CAFE,9042 RT 108,Columbia,MD,21045,,,POINT (1361788.2883346772 568795.319897136)
Food_Establishments_Health.907,POTBELLY SANDWICH WORKS,6490 DOBBIN CENTER WAY,Columbia,MD,21045,,,POINT (1363149.468799233 557708.6206156262)
Food_Establishments_Health.908,FMN SWEET TREATS,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.909,SWEET FROG,9150 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1361195.9363114003 586944.2952031986)
Food_Establishments_Health.910,LORIEN ELKRIDGE,7615 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1376410.9545851748 550017.9948904926)
Food_Establishments_Health.911,YOGI CASTLE,8874 MCGAW RD,Columbia,MD,21045,,,POINT (1363294.630164621 554227.3818227019)
Food_Establishments_Health.912,CVS PHARMACY#7139,8197 WESTSIDE BLVD,Fulton,MD,20759,,,POINT (1338041.5278758393 539540.3294827177)
Food_Establishments_Health.913,SUSHI Q LLC,6325 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1389291.3917869732 560533.4139598302)
Food_Establishments_Health.914,MANNA FOOD,8801 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1363947.270980781 586658.6550971124)
Food_Establishments_Health.915,DOLLAR TREE #4970,7351 ASSATEAGUE DR,Jessup,MD,20794,,,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.916,MT. HEBRON HIGH SCHOOL -OUTDOOR CONCESSION STAND,9440 OLD FREDERICK RD,Ellicott City,MD,21042,,,POINT (1357580.3647226836 594579.6074241824)
Food_Establishments_Health.917,ONE DISH CUISINE,8001 HILLSBOROUGH RD,Ellicott City,MD,21043,,,POINT (1371760.8156040253 576756.3671981134)
Food_Establishments_Health.918,JERRYS SUBS & PIZZA,8180 MAPLE LAWN BLVD,Fulton,MD,20759,,,POINT (1338766.749374693 539589.497041962)
Food_Establishments_Health.919,CINNABON,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.920,HAMMOND HIGH SCHOOL,8800 GUILFORD RD,Columbia,MD,21046,,,POINT (1351867.5626009617 546652.6510586442)
Food_Establishments_Health.921,GANESH BROTHERS/GRACE,8450 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1367060.9237355452 590033.0715142975)
Food_Establishments_Health.922,OAKLAND MILLS HIGH INDOOR CONCESSION STAND,9410 KILAMANJARO RD,Columbia,MD,21045,,,POINT (1357881.2233590118 561565.3473758748)
Food_Establishments_Health.923,HOMEWOOD SUITES,7531 MONTPELIER RD,Fulton,MD,20759,,,POINT (1342550.8954522477 544205.9796581527)
Food_Establishments_Health.924,HAMPTON INN & SUITES COLUMBIA SOUTH,7045 MINSTREL WAY,Columbia,MD,21046,,,POINT (1355906.0337319882 549624.0690884517)
Food_Establishments_Health.925,NEXUS YOUTH CENTER,9197 RED BRANCH RD,Columbia,MD,21045,,,POINT (1361188.034382236 569586.6834697351)
Food_Establishments_Health.926,PIZZA PRESTO,9105 ALL SAINTS RD,Laurel,MD,20723,,,POINT (1356059.3896905836 529943.2901806938)
Food_Establishments_Health.927,7-ELEVEN,7311 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1379294.8660660891 552316.870949208)
Food_Establishments_Health.928,YOGI CASTLE,10132 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1351563.1919961157 587642.2989460421)
Food_Establishments_Health.929,ROMA'S III,6790 BUSINESS PKWY,Elkridge,MD,21075,,,POINT (1378342.8299338166 552127.8099773519)
Food_Establishments_Health.930,TEA ON THE TIBER,8081 MAIN ST,Ellicott City,MD,21043,,,POINT (1370086.48461333 583046.8881409562)
Food_Establishments_Health.931,ALE HOUSE COLUMBIA,6480 DOBBIN CENTER WAY,Columbia,MD,21046,,,POINT (1363400.2818841876 557908.802821121)
Food_Establishments_Health.932,GRILLE CHICK'N POLLO,6420 FREETOWN RD,Columbia,MD,21044,,,POINT (1345362.5189145112 556584.7906900416)
Food_Establishments_Health.933,CHINA TASTE,10030 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1352930.518405577 588143.3397878653)
Food_Establishments_Health.934,XITOMATE COCINA MEXICANA,5850 WATERLOO RD,Columbia,MD,21045,,,POINT (1369153.178979817 561529.0570345278)
Food_Establishments_Health.935,MAC'S #86,8251 SNOWDEN RIVER PKWY,Columbia,MD,21046,,,POINT (1368733.2060779384 561920.3488601806)
Food_Establishments_Health.936,C & B DELI,8457 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1367366.1723325204 589214.197521645)
Food_Establishments_Health.937,KFC -KO71047,7125 MINSTREL WAY,Columbia,MD,21045,,,POINT (1356286.2043240024 550169.3022007862)
Food_Establishments_Health.938,Q DOBA MEXICAN GRILL #2432,9050 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1361978.812626749 586689.3848216401)
Food_Establishments_Health.939,SHILLA BAKERY ELLICOTT CITY,9339 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1359229.5266056703 586556.8080101063)
Food_Establishments_Health.940,SWANSFIELD POOL SNACK BAR,5659 CEDAR LN,Columbia,MD,21044,,,POINT (1344303.9530705425 564871.5730710127)
Food_Establishments_Health.941,WATERLOO  RD SHELL,5651 WATERLOO RD,Ellicott City,MD,21043,,,POINT (1367778.5359692778 564312.2920846085)
Food_Establishments_Health.942,XITOMATE,11085 RESORT RD,Ellicott City,MD,21042,,,POINT (1341522.4740047203 594445.859956476)
Food_Establishments_Health.943,CAFE A MUSE,8801 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1363947.270980781 586658.6550971124)
Food_Establishments_Health.944,MATCHA TIME CAFE,3785 HAMILTON ST,Ellicott City,MD,21043,,,POINT (1368825.1025874785 583076.4472093114)
Food_Establishments_Health.945,WHIRLZ YOGURT BAR,4725 DORSEY HALL DR,Ellicott City,MD,21042,,,POINT (1356993.865980269 573988.0580142319)
Food_Establishments_Health.946,ELKRIDGE LIQUORS,5827 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1394399.8426596501 564437.2596310212)
Food_Establishments_Health.947,JIMMY JOHNS #2223,8827 CENTRE PARK DR,Columbia,MD,21045,,,POINT (1364761.1696847004 568623.2334397808)
Food_Establishments_Health.948,ALL SAINTS LIQUORS,9105 ALL SAINTS RD,Laurel,MD,20723,,,POINT (1356059.3896905836 529943.2901806938)
Food_Establishments_Health.949,MOMS ORGANIC MARKET WAREHOUSE,7351 ASSSATEAGUE DR,Jessup,MD,20794,,,POINT (1373027.1729186098 547379.6285417568)
Food_Establishments_Health.950,JIMMY JOHN'S SANDWICHES & SUBS,9339 BALTIMORE  NATIONAL PK,Ellicott City,MD,21043,,,POINT (1359229.5266056703 586556.8080101063)
Food_Establishments_Health.951,OH! DELI,9151 RUMSEY RD,Columbia,MD,21045,,,POINT (1363195.709718046 570167.6215953303)
Food_Establishments_Health.952,SUSHI TENDOU,8194 WESTSIDE BLVD,FULTON,MD,20759,20759,,POINT (1337992.652980638 539769.4854284815)
Food_Establishments_Health.953,TIGI'S ETHIOPIAN RESTAURANT & MARKET,8459 BALTIMORE NATIONAL  PK,Ellicott City,MD,21043,,,POINT (1367449.5815848098 589271.8523381399)
Food_Establishments_Health.954,COLUMBIA PALACE WINE & SPIRITS,8775 CENTRE PARK DR,Columbia,MD,21045,,,POINT (1363877.9096025613 568243.0628477667)
Food_Establishments_Health.955,CURRY KABOB,10451 TWIN RIVERS RD,Columbia,MD,21044,,,POINT (1347846.358648479 565651.2300818871)
Food_Establishments_Health.956,SUSHI BY JAY @ WEIS MARKET #62,10825 BIRMINGHAM WAY,Woodstock,MD,21163,,,POINT (1343200.6096279763 597750.3296673552)
Food_Establishments_Health.957,YOLAVIE SOFTSERVE,11085 RESORT RD,Ellicott City,MD,21043,,,POINT (1341522.4740047203 594445.859956476)
Food_Establishments_Health.958,KABOB PLUS,6590 OLD WATERLOO RD,Elkridge,MD,21075,,,POINT (1371129.8319270564 554543.1663252295)
Food_Establishments_Health.959,HARRIS TEETER #382,11075 RESORT RD,Ellicott City,MD,21042,,,POINT (1341495.5489127534 594105.7843383694)
Food_Establishments_Health.960,EL PATIO MARKET,7968 WASHINGTON BLVD,Jessup,MD,20794,,,POINT (1372511.4988746305 547569.8601697854)
Food_Establishments_Health.961,GREENBERRIES,6925 OAKLAND MILLS RD,Columbia,MD,21045,,,POINT (1361631.1277435212 551402.0031504118)
Food_Establishments_Health.962,TIAN CHINESE RESTAURANT,8801 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1363947.270980781 586658.6550971124)
Food_Establishments_Health.963,GALAXY RESTAURANT,10226 BALTIMORE NATIONAL PK,ELLICOTT CITY,MD,21042,,,POINT (1350353.6115058966 587757.9012430749)
Food_Establishments_Health.964,DUNKIN DONUTS,10430 SHAKER DR,Columbia,MD,21046,,,POINT (1348949.9947550884 553023.9472773884)
Food_Establishments_Health.965,RAINBOW TERRACE,9135 GUILFORD RD,Columbia,MD,21046,,,POINT (1356741.0042470125 547044.2355483401)
Food_Establishments_Health.966,AFC SUSHI @ HARRIS TEETER #382,11075 RESORT RD,Ellicott City,MD,21042,,,POINT (1341495.5489127534 594105.7843383694)
Food_Establishments_Health.967,GONE GREENS @ LOFT BALLROOM,9375 WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1362911.5329321756 531555.8690582906)
Food_Establishments_Health.968,PANDA EXPRESS,10300 LITTLE PATUXENT PKWY  #1415,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.969,SPURRIER'S RESTAURANT AT HOLIDAY INN,7900 WASHINGTON  BLVD,Jessup,MD,20794,,,POINT (1372756.751342766 548330.2013538138)
Food_Establishments_Health.970,TRAVEL CENTERS OF AMERICA C-STORE,7879 POCOMOKE AVE,Jessup,MD,20794,,,POINT (1373773.1735645253 546702.1112819316)
Food_Establishments_Health.971,RAINBOW SNOWBALLS @ FLEA MARKET,7540 WASHINGTON BLVD,Elkridge,MD,21075,,,POINT (1377128.8594829508 551056.6595795291)
Food_Establishments_Health.972,SUSHI BY JAY @ WEIS MARKET #45,9250 WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1362936.994703927 533100.5498778832)
Food_Establishments_Health.973,GRILLE 620,11099 RESORT RD,Ellicott City,MD,21042,,,POINT (1341333.7056969074 594469.5657439688)
Food_Establishments_Health.974,POLLO FELIZ & TAQUERIA,8525 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1366935.9561891325 589023.087901487)
Food_Establishments_Health.975,AFIA INTERNATIONAL,6528 OLD WATERLOO RD,Elkridge,MD,21075,,,POINT (1370870.8242488944 555221.8542412271)
Food_Establishments_Health.976,THE FACTORY GRILL,8600 FOUNDRY STREET,Savage,MD,20763,,,POINT (1361596.0080583468 535040.6198197323)
Food_Establishments_Health.977,PIZZA BOLI'S,7060 OAKLAND MILLS RD,Columbia,MD,21046,,,POINT (1360648.9472148072 549673.8219757823)
Food_Establishments_Health.978,BEAN & BURGANDY,9469 BALTIMORE NATIONAL PK,Ellicott City,MD,21042,,,POINT (1358111.549960948 586585.4890863321)
Food_Establishments_Health.979,WASABI SUSHI,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.980,ROGER CARTER COMMUNITY CENTER,3000 MILLTOWNE DR,Ellicott City,MD,21043,,,POINT (1367616.6927534319 584925.4986337499)
Food_Establishments_Health.981,PETITE CELLARS,11079 RESORT RD,Ellicott City,MD,21042,,,POINT (1341480.330382511 594269.9688665603)
Food_Establishments_Health.982,SAVAGE VOLUNTEER FIRE CO. INC.,8521 CORRIDOR RD,Savage,MD,20763,,,POINT (1365352.936379891 535197.7804108883)
Food_Establishments_Health.983,THE PERFECT POUR,6630 MARIE CURIE DR,Elkridge,MD,21075,,,POINT (1370077.9973560795 554133.4366648601)
Food_Establishments_Health.984,RIVER HOUSE PIZZA CO,3741 HAMILTON ST,Ellicott City,MD,21043,,,POINT (1369157.2762764208 582838.2186782109)
Food_Establishments_Health.985,SUBWAY,11085 RESORT RD,Ellicott City,MD,21042,,,POINT (1341522.4740047203 594445.859956476)
Food_Establishments_Health.986,TUTTI  FRUITI INC -COLUMBIA MALL,10300 LITTLE PATUXENT PKWY #1640,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.987,COLUMBIA GROCERIES & DELI,10400 SHAKER DR,Columbia,MD,21046,,,POINT (1348888.535306033 552797.4253080128)
Food_Establishments_Health.988,BON FRESCO II,10907 GUILFORD RD,Annapolis Junction,MD,20701,,,POINT (1370698.445127496 533361.0208762609)
Food_Establishments_Health.989,MAMA MILLIE'S,3881 TEN OAKS RD,Glenelg,MD,21737,,,POINT (1316219.326164565 582353.8596868457)
Food_Establishments_Health.990,CLARKSVILLE CATERERS LLC,13010 RT 108,Clarksville,MD,21029,,,POINT (1325913.822592948 554576.8226901884)
Food_Establishments_Health.991,LOVE DOVE FARMS,14834 OLD FREDERICK RD,Woodbine,MD,21797,,,POINT (1305233.595977932 607735.4414905575)
Food_Establishments_Health.992,BEST HUNAN,8630 GUILFORD RD,Columbia,MD,21046,,,POINT (1350561.4029765124 547425.5767965268)
Food_Establishments_Health.993,CALIFORNIA GRILL & PIZZA,6801 DOUGLAS LEGUM DR,Elkridge,MD,21075,,,POINT (1382551.6315379397 552424.5713170766)
Food_Establishments_Health.994,FACCI RISTORANTE,11095 RESORT RD,Ellicott City,MD,21042,,,POINT (1341307.3659330264 594307.4298640798)
Food_Establishments_Health.995,MIMI'S KABOB II,11095 RESORT RD,Ellicott City,MD,21042,,,POINT (1341307.3659330264 594307.4298640798)
Food_Establishments_Health.996,STEVENS FOREST EXXON,6300 STEVENS FOREST RD,Columbia,MD,21046,,,POINT (1354116.1004442603 557540.3387908316)
Food_Establishments_Health.997,SKYZONE,7175 OAKLAND MILLS RD,Columbia,MD,21046,,,POINT (1361263.8343694045 549017.6691911051)
Food_Establishments_Health.998,DUCKETTS LANE  ELEMENTARY SCHOOL,6501 DUCKETTS LN,Elkridge,MD,21075,,,POINT (1384374.9285265836 559038.193363525)
Food_Establishments_Health.999,NSA CANX II,7205 RIVERWOOD DR,Columbia,MD,21046,,,POINT (1347370.1942503212 548024.6600927955)
Food_Establishments_Health.1000,R G'S BBQ CAFE,9990 N WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1358731.1197402352 526236.4074105233)
Food_Establishments_Health.1001,40 WEST CITGO DBA JAISAI INC.,8300 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1369080.8909611662 591091.9300223093)
Food_Establishments_Health.1002,KINGS CONTRIVANCE LIQUOR SHOP,8630 GUILFORD RD,Columbia,MD,21046,,,POINT (1350561.4029765124 547425.5767965268)
Food_Establishments_Health.1003,GOLDEN BAR AND GRILL,8801 BALTIMORE NATIONAL PK,Ellicott City,MD,21043,,,POINT (1363947.270980781 586658.6550971124)
Food_Establishments_Health.1004,NEW CHINA KITCHEN,6501 HUNTSHIRE DR,Elkridge,MD,21075,,,POINT (1376535.3368035012 555837.6193879537)
Food_Establishments_Health.1005,ZOE 'S KITCHEN,10300 LITTLE PATUXENT PKWY 33140,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.1006,URBAN MARKET,9105 ALL SAINTS RD,Laurel,MD,20723,,,POINT (1356059.3896905836 529943.2901806938)
Food_Establishments_Health.1007,A CUP OF JOY,10320 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1352525.7640339406 563736.6219117895)
Food_Establishments_Health.1008,TLV TREE FARM llc,15155 TRIADELPHIA MILL RD,GLENELG.,MD,21737,21737,,POINT (1302427.825796531 571869.463006079)
Food_Establishments_Health.1009,ERNESTO'S FINE MEXICAN FOOD,10040 BALTIMORE NATIONAL PK,ELLICOTT CITY,MD,21042,,,POINT (1352715.7029979262 588049.3946300234)
Food_Establishments_Health.1010,CHICK FIL A @JOHNS HOPKINS RD.,10975 JOHNS HOPKINS RD,Laurel,MD,20723,,,POINT (1342400.4661340835 543364.2778701367)
Food_Establishments_Health.1011,CHICK-FIL-A,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.1012,WHOLE FOODS MARKET,10275 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1353164.6496400738 563542.000323114)
Food_Establishments_Health.1013,JASMINE SMOOTHIE WORLD,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.1014,KFC  K071044,4394 MONTGOMERY RD,Ellicott City,MD,21043,,,POINT (1364536.9890276697 577248.3354545998)
Food_Establishments_Health.1015,ZUM ZUM PIZZERIA,3570 SAINT JOHNS LN,Ellicott City,MD,21042,,,POINT (1361299.5393826652 584790.287845828)
Food_Establishments_Health.1016,THE GRILLE AT MAPLE LAWN,8191 MAPLE LAWN BLVD,Fulton,MD,20759,,,POINT (1338965.7609240154 539387.2661881654)
Food_Establishments_Health.1017,SEASONS  52   #4543,10300 LITTLE PATUXENT PKWY,Columbia,MD,21044,,,POINT (1351971.1656722263 564203.7137246106)
Food_Establishments_Health.1018,PIZZA PRIME TIME,10119 WASHINGTON BLVD,Laurel,MD,20723,,,POINT (1357830.885143595 524524.3227582654)
